time,strategy,exchange,symbol,side,type,status,price,filled_quantity,multiplier,trade_cost,time_in_force,asset.right,asset.strike,asset.multiplier,asset.expiration,asset.asset_type
2023-12-08 09:30:00-05:00,SwingHigh,,GOOG,buy,market,fill,136.63999938964844,10,1,0.0,gtc,,0.0,1,,stock
