2024-03-07 16:52:53,044: root: INFO: BuyOnDrop : Executing the initialize lifecycle method
2024-03-07 16:52:53,565: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-03-07 16:52:53,565: root: INFO: BuyOnDrop : Executing the before_market_opens lifecycle method
2024-03-07 16:52:53,566: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-03-07 16:52:53,566: root: INFO: BuyOnDrop : Executing the before_starting_trading lifecycle method
2024-03-07 16:52:53,566: root: INFO: BuyOnDrop : Executing the on_trading_iteration lifecycle method at 2024-03-07 16:52:53
2024-03-07 16:52:53,567: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 16:52:53,942: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 16:52:53,942: root: WARNING: Unable to get bar data for BTC YAHOO
2024-03-07 16:52:53,942: root: INFO: BuyOnDrop : Could not get last price for BTC
2024-03-07 16:52:53,942: root: INFO: BuyOnDrop : single positional indexer is out-of-bounds
2024-03-07 16:52:53,942: root: INFO: BuyOnDrop : Trading iteration ended at 2024-03-07 16:52:53
2024-03-07 16:52:53,943: root: INFO: BuyOnDrop : Sleeping for 86400 seconds
2024-03-07 16:52:53,943: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-03-07 16:52:53,943: root: INFO: BuyOnDrop : Executing the on_trading_iteration lifecycle method at 2024-03-07 16:52:53
2024-03-07 16:52:53,943: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 16:52:53,944: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 16:52:53,944: root: WARNING: Unable to get bar data for BTC YAHOO
2024-03-07 16:52:53,944: root: INFO: BuyOnDrop : Could not get last price for BTC
2024-03-07 16:52:53,944: root: INFO: BuyOnDrop : single positional indexer is out-of-bounds
2024-03-07 16:52:53,944: root: INFO: BuyOnDrop : Trading iteration ended at 2024-03-07 16:52:53
2024-03-07 16:52:53,945: root: INFO: BuyOnDrop : Sleeping for 86400 seconds
2024-03-07 16:52:53,945: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-03-07 16:52:53,945: root: INFO: BuyOnDrop : Executing the on_trading_iteration lifecycle method at 2024-03-07 16:52:53
2024-03-07 16:52:53,945: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
