2024-03-07 16:02:30,441: root: INFO: SwingHigh : Executing the initialize lifecycle method
2024-03-07 16:02:30,964: root: INFO: Current backtesting datetime 2022-12-01 08:30:00-05:00
2024-03-07 16:02:30,964: root: INFO: SwingHigh : Executing the before_market_opens lifecycle method
2024-03-07 16:02:30,964: root: INFO: Current backtesting datetime 2022-12-01 09:30:00-05:00
2024-03-07 16:02:30,964: root: INFO: SwingHigh : Executing the before_starting_trading lifecycle method
2024-03-07 16:02:30,965: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method at 2024-03-07 16:02:30
2024-03-07 16:02:30,966: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 16:02:30,970: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 16:02:30,971: root: INFO: SwingHigh : Position: None
2024-03-07 16:02:30,971: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 16:02:30,971: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 16:02:30,971: root: INFO: SwingHigh : Trading iteration ended at 2024-03-07 16:02:30
2024-03-07 16:02:30,972: root: INFO: SwingHigh : Sleeping for 86400 seconds
2024-03-07 16:02:30,972: root: INFO: Current backtesting datetime 2022-12-02 09:30:00-05:00
2024-03-07 16:02:30,972: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method at 2024-03-07 16:02:30
2024-03-07 16:02:30,972: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 16:02:30,972: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 16:02:30,972: root: INFO: SwingHigh : Position: None
2024-03-07 16:02:30,972: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 16:02:30,973: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 16:02:30,973: root: INFO: SwingHigh : Trading iteration ended at 2024-03-07 16:02:30
2024-03-07 16:02:30,973: root: INFO: SwingHigh : Sleeping for 86400 seconds
2024-03-07 16:02:30,973: root: INFO: Current backtesting datetime 2022-12-03 09:30:00-05:00
